user_id,signup_date,first_purchase_date,avg_spin_amt,rtp_ratio,ggr_amt,logins_first_96h,total_bet_txn,max_purchase_amt_horly,max_redeem_amt_hourly,sum_redeem_txn,cnt_txn_total,sum_spin_sc,sum_spin_cc,max_eod_sc_balance,sum_bonus_wheel,sum_bonus_plinko,sum_offer_amt,sum_bonus_amt,sum_daily_mission,sum_leaderboard_reward,first_purchase_amt,days_of_activity,max_bet_amt,min_bet_amount,max_win_amt,avg_rounds_bet,avg_bet_amt,max_daily_games_unique,sum_bonus_promotion_bet_amount,signup_email_domain_gmail,signup_email_domain_icloud,signup_email_domain_other,signup_email_domain_privaterelay,signup_email_domain_yahoo,channel_app,channel_facebook,channel_google,channel_invite friend,channel_other,channel_sidelines,first_geo_region_california,first_geo_region_florida,first_geo_region_georgia,first_geo_region_illinois,first_geo_region_other,first_geo_region_texas,signup_platform_app,signup_platform_web,ln_total_bet_amt,ln_total_win_amt_sc,ln_total_win_amt_cc,ln_sum_redeem_amt,ln_sum_amt_total,ln_sum_sc_coin_total,time_diff_minutes,probability_positive_class,potential_vip_ind
951340,2024-09-28 00:57:51.105000+00:00,2024-09-28 00:59:35.373000+00:00,4.408,0.741,-1981.0,8,1732,910.89,50.0,1,24,5,1,0.0,0.25,0.0,161.96,170.0,0.0,0.0,23.99,2.0,10.0,0.4,350.0,1732.0,7635.4,13.0,3975.45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.940498217652745,8.640118538253553,13.969946911268693,3.912023005430146,7.529277555866836,7.596894438144594,0.028963333333333334,0.9957633,1
950849,2024-09-27 23:17:08.559000+00:00,2024-09-27 23:18:42.974000+00:00,30.436,1.083,1799.0,11,713,523.93,1800.0,2,11,11,0,889.44,0.25,0.0,23.99,173.0,0.0,60.0,99.99,1.0,100.0,0.4,1512.48,356.5,10850.45,4.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9.985113621416078,10.064755700132254,-23.025850929940457,7.93588430036078,6.714037025852692,6.800170068302311,0.02622638888888889,,0
662991,2024-08-06 09:36:28.008000+00:00,2024-09-24 10:26:04.265000+00:00,0.487,1.139,509.0,32,7532,27.99,300.0,5,9,27,0,2.27,2.0,0.0,94.96,68.0,14.0,0.0,14.99,5.0,4.0,0.05,416.48,1883.0,916.1124999999995,11.0,161.19000000000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8.206310725794049,8.33663008763717,-23.025850929940457,6.620073206530489,5.164271555919544,5.375278407684628,1176.8267380555556,,0
938997,2024-09-26 05:47:21.172000+00:00,2024-09-26 05:54:08.334000+00:00,1.295,0.951,-215.0,25,3404,79.96,150.0,1,15,21,7,21.4,0.25,0.0,47.97,76.0,14.0,0.0,9.99,4.0,100.0,0.05,174.0,851.0,1101.9750000000001,19.0,157.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.391176350832772,8.341171747170787,16.362903624763714,5.0106352940969225,5.590427122327342,5.72031177660774,0.11310055555555555,,0
938696,2024-09-26 04:52:15.714000+00:00,2024-09-26 04:56:04.328000+00:00,1.523,0.99,-15.0,15,961,180.97,412.52,2,8,8,6,1.0,0.5,0.0,104.97999999999999,78.0,0.0,0.0,99.99,4.0,120.0,0.2,396.54,240.25,365.88750000000005,7.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7.288927694521325,7.2786289423207515,16.513752144837706,6.28506656207094,6.163146368797802,6.285998094509051,0.06350388888888889,,0
930257,2024-09-24 22:20:57.512000+00:00,2024-09-24 22:28:33.634000+00:00,0.927,0.956,-528.0,32,13096,149.98,0.0,0,10,30,2,938.82,2.0,0.0,168.97,220.0,33.0,0.0,24.99,5.0,20.0,0.1,544.68,2303.6666666666665,2170.2750000000005,70.0,3257.650000000001,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9.40384911816071,9.359363643368631,11.626254150277232,-23.025850929940457,6.232251533594983,6.380122536899934,0.12670055555555557,0.9426936,1
587758,2024-07-18 06:47:40.840000+00:00,2024-09-27 09:36:44.257000+00:00,0.907,0.864,-661.0,24,5365,188.96,0.0,0,18,12,2,0.08,0.0,0.0,38.99,47.0,0.0,3.0,19.99,3.0,6.0,0.1,501.0,1792.0,1621.5499999999988,12.0,156.79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.489616423646023,8.34355383500514,17.42977421869742,-23.025850929940457,6.4197017255585065,6.466144724237775,1706.8176158333335,0.9391067,1
931281,2024-09-25 01:34:04.469000+00:00,2024-09-25 01:41:50.928000+00:00,1.664,0.84,-495.0,14,1864,399.96,0.0,0,5,9,2,350.74,0.15,0.0,23.99,72.0,0.0,0.0,23.99,4.0,200.0,0.2,234.7,466.0,775.2000000000002,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.039479919100481,7.865571757684829,15.815773601767024,-23.025850929940457,6.049615523750248,6.173786103902145,0.12957194444444445,0.9039429,1
930873,2024-09-25 00:24:49.823000+00:00,2024-09-25 00:28:33.362000+00:00,7.694,1.016,483.0,21,4012,149.92999999999998,0.0,0,33,16,2,3248.92,0.25,0.0,0.0,58.0,0.0,0.0,19.99,4.0,800.0,0.6,5200.0,1002.9999999999999,7717.262499999999,23.0,1340.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.337507723061568,10.35303333987947,12.700768887366282,-23.025850929940457,6.213947880526512,6.246106765481756,0.062094166666666666,,0
640015,2024-08-01 03:18:39.658000+00:00,2024-09-25 08:45:12.656000+00:00,2.02,1.017,190.0,38,5540,209.91,800.0,3,41,27,4,400.77,0.25,28.900000000000006,246.94,234.0,78.0,0.0,5.99,5.0,10.0,0.1,582.0,1385.0,2798.05,30.0,8948.929999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.322954516345327,9.339788439163078,15.305489030361047,7.438383530044367,7.151947739484132,7.216709486709531,1325.4424994444444,0.9957898,1
930874,2024-09-25 00:24:54.961000+00:00,2024-09-25 00:26:48.415000+00:00,5.867,0.749,-2855.0,13,1939,899.95,0.0,0,21,8,0,24.05,0.15,0.0,23.99,232.0,0.0,0.0,23.99,4.0,40.0,0.8,1080.0,646.3333333333334,3791.983333333333,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9.339261152043031,9.050171619823374,-23.025850929940457,-23.025850929940457,7.872375116373602,7.9359451033537365,0.031515,0.995783,1
932585,2024-09-25 05:31:17.802000+00:00,2024-09-25 05:45:20.289000+00:00,0.799,0.853,-1106.0,39,9384,119.97,0.0,0,41,35,1,145.35,1.0,0.0,23.99,118.0,0.0,0.0,23.99,4.0,3.75,0.25,91.96,2346.0,1875.4499999999998,12.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.922924930641846,8.763271714012959,12.007621706806336,-23.025850929940457,6.90031768855101,6.971668604725884,0.23402416666666664,,0
942581,2024-09-26 21:48:29.058000+00:00,2024-09-26 21:54:11.098000+00:00,7.657,0.676,-2227.0,3,898,1726.82,0.0,0,22,3,0,0.0,0.0,0.0,50.98,176.0,0.0,0.0,23.99,1.0,10.0,0.1,500.0,898.0,6875.700000000003,2.0,3431.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.835792366502755,8.444407421690606,-23.025850929940457,-23.025850929940457,7.625975487570252,7.691656822810592,0.09501111111111112,,0
943860,2024-09-27 01:33:22.248000+00:00,2024-09-27 04:14:39.489000+00:00,0.53,0.919,-154.0,16,3613,89.97,179.68,2,14,11,0,120.15,0.5,0.0,69.97,71.0,4.0,0.0,19.99,3.0,2.0,0.2,148.02,1806.5,957.6000000000001,22.0,1377.8100000000004,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7.557472901614799,7.473637108496263,-23.025850929940457,5.762302923468524,5.991114485843936,6.118097198041569,2.6881225,0.9091227,1
930108,2024-09-24 21:51:29.852000+00:00,2024-09-24 21:55:50.827000+00:00,2.758,1.335,901.0,9,975,122.97,0.0,0,10,9,4,0.06,0.5,22.999999999999996,106.96,50.0,0.0,0.0,4.99,3.0,300.0,0.1,1162.4,711.5,2805.5875,41.0,29.009999999999998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7.896924656268902,8.185907481482353,15.02202014194218,-23.025850929940457,5.567962751514048,5.6131281063884355,0.07249305555555556,0.92147017,1
951666,2024-09-28 02:05:15.951000+00:00,2024-09-28 02:08:27.903000+00:00,25.108,0.835,-2277.0,5,551,675.96,0.0,0,17,5,0,0.0,0.0,0.0,411.97,165.0,0.0,0.0,99.99,1.0,400.0,1.0,1137.3,551.0,13834.5,9.0,1164.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9.534956892221034,9.355133116877733,-23.025850929940457,-23.025850929940457,7.655310149162268,7.713337888871915,0.05332,0.9957633,1
957692,2024-09-28 20:17:17.585000+00:00,2024-09-28 20:20:26.782000+00:00,1.791,0.491,-924.0,7,1013,259.88,0.0,0,31,6,1,4.9,0.0,0.0,0.0,54.0,0.0,0.0,19.99,2.0,5.0,0.25,93.0,506.5,907.1750000000001,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.503289630675137,6.791221462726298,8.987196820661985,-23.025850929940457,6.768136826311953,6.813444599511006,0.052554722222222225,0.91151315,1
933412,2024-09-25 08:51:47.136000+00:00,2024-09-25 08:58:01.825000+00:00,4.163,0.955,-1250.0,29,6606,309.92,0.0,0,30,24,0,50.0,0.15,0.0,15.99,134.0,0.0,0.0,15.99,5.0,800.0,0.05,2082.0,1321.2,5499.972000000001,38.0,13566.620000000003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.221941283654667,10.175421268019774,-23.025850929940457,-23.025850929940457,7.017237289599223,7.079184394609753,0.10408027777777779,,0
934251,2024-09-25 13:36:16.430000+00:00,2024-09-25 13:49:55.983000+00:00,1.244,0.699,-558.0,13,1492,135.99,0.0,0,5,8,4,0.12,1.0,0.0,160.98000000000002,97.0,2.0,0.0,24.99,3.0,50.0,0.05,111.72,746.0,928.125,30.0,462.1400000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.526178913346199,7.168579897264112,14.908386424780447,-23.025850929940457,6.13328957724482,6.291569139558505,0.2276536111111111,0.91237944,1
281449,2024-03-24 22:11:24.787000+00:00,2024-09-25 20:13:13.905000+00:00,8.103,0.972,-1004.0,31,4408,323.94,0.0,0,15,19,7,0.5,1.75,0.0,78.96,250.0,25.0,0.0,49.99,4.0,30.0,0.1,2240.0,1102.0,8929.5,7.0,7244.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.483410042381449,10.45489834278083,19.68001237716948,-23.025850929940457,6.62519340922506,6.706862336602869,4438.030310555556,0.97254026,1
936165,2024-09-25 21:51:14.365000+00:00,2024-09-25 22:03:08.625000+00:00,3.998,0.898,-5801.0,23,14282,899.95,0.0,0,37,21,0,173.91,0.5,0.0,0.0,393.0,5.0,0.0,99.99,2.0,10.0,0.1,1059.0,4772.333333333333,19047.033333333333,16.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.952664468932818,10.845543492296311,-23.025850929940457,-23.025850929940457,8.595935977634802,8.648221453822659,0.19840555555555556,0.99579346,1
931672,2024-09-25 02:46:09.855000+00:00,2024-09-25 02:53:07.043000+00:00,18.769,0.897,-6445.0,11,3342,1499.85,0.0,0,48,11,0,0.37,0.0,30.799999999999983,516.96,930.0,160.0,300.0,23.99,2.0,1800.0,0.05,2400.0,1671.0,31363.0,7.0,54097.700000000004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.046531313714159,10.938112279371824,-23.025850929940457,-23.025850929940457,8.615502505680983,8.676928249537413,0.11588555555555555,0.995783,1
950696,2024-09-27 22:44:55.423000+00:00,2024-09-27 22:46:02.374000+00:00,4.634,0.961,-329.0,12,1832,655.9399999999999,600.0,2,11,12,0,700.0,2.0,0.0,179.98000000000002,152.0,0.0,0.0,23.99,3.0,6.0,1.25,661.2,610.6666666666666,2829.75,20.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.04652648673798,9.007121989469255,-23.025850929940457,6.907755278982237,7.073176492775526,7.16317239084672,0.0185975,,0
959821,2024-09-29 03:22:24.462000+00:00,2024-09-29 03:25:45.783000+00:00,3.118,0.586,-2481.0,5,1922,799.92,0.0,0,23,5,0,0.0,0.0,0.0,291.97,192.0,5.0,0.0,15.99,1.0,5.0,1.0,210.8,1922.0,5993.0,5.0,522.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.698347400458202,8.163940954755036,-23.025850929940457,-23.025850929940457,7.737079723759233,7.799753318287289,0.0559225,0.9957633,1
572549,2024-07-13 23:42:44.330000+00:00,2024-09-27 00:52:26.189000+00:00,1.91,0.92,-625.0,16,4072,429.90000000000003,770.5,1,42,14,1,2.1,0.15,0.0,8.99,88.0,0.0,0.0,19.99,3.0,7.5,0.3,720.2,2036.0,3888.075,16.0,1780.0500000000002,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8.958797346140289,8.87500748604841,-23.025850929940457,6.647039654760301,7.16902663875457,7.206377291472327,1801.1616275000001,,0
936583,2024-09-25 23:13:46.971000+00:00,2024-09-25 23:16:25.054000+00:00,0.986,0.897,-565.0,10,5574,99.98,0.0,0,14,10,0,17.59,2.0,0.0,144.96,104.0,0.0,0.0,24.99,3.0,2.0,0.1,501.9,1393.5,1373.5249999999999,11.0,66.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8.611411866655237,8.502891406705398,-23.025850929940457,-23.025850929940457,6.130922095334072,6.285998094509051,0.04391194444444444,,0
940256,2024-09-26 11:35:51.842000+00:00,2024-09-26 11:39:56.301000+00:00,20.242,1.143,5222.0,22,1806,299.97,5000.0,2,20,15,9,2327.07,0.5,6.8999999999999995,266.96,180.0,0.0,15.0,23.99,4.0,2000.0,0.1,7407.5,451.5,9139.35,14.0,25169.519999999997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.506627965308459,10.640173035110559,18.10403456572537,8.84050781649674,7.317743475817952,7.387090235656819,0.06790527777777777,,0
940666,2024-09-26 13:49:04.723000+00:00,2024-09-26 14:01:01.856000+00:00,0.946,0.96,-102.0,21,2702,219.96,430.0,1,13,14,0,0.09,0.5,0.0,54.980000000000004,65.0,3.0,2.0,15.99,4.0,40.0,0.1,162.0,911.0,853.5500000000003,28.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7.846589975291225,7.806289289267074,-23.025850929940457,6.0637852086878405,6.120011663841353,6.218600119691929,0.19920361111111112,,0
706867,2024-08-15 18:23:12.947000+00:00,2024-09-25 05:36:26.667000+00:00,0.395,1.103,259.0,34,6377,174.96,400.0,8,19,24,4,0.13,0.25,0.0,0.0,38.0,0.0,0.0,4.99,4.0,4.0,0.05,352.0,2125.6666666666665,840.1666666666656,3.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.83241092718796,7.92984642974254,12.837344422372032,6.788971742992283,6.383185637424056,6.42162226780668,971.2204777777779,0.96302277,1
483454,2024-06-17 03:34:58.517000+00:00,2024-09-25 03:58:49.968000+00:00,6.637,0.926,-2363.0,17,4833,689.89,0.0,0,29,14,0,5.24,0.0,4.900000000000002,285.97,216.0,20.0,25.0,14.99,4.0,12.5,0.1,745.7,1208.25,8019.200000000001,7.0,14890.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10.375894541398065,10.299339939461236,-23.025850929940457,-23.025850929940457,7.675875414633081,7.736307096548329,2400.3976252777775,,0
936574,2024-09-25 23:11:55.052000+00:00,2024-09-25 23:16:45.589000+00:00,5.102,0.719,-1172.0,6,818,599.9399999999999,0.0,0,15,4,0,77.3,0.25,0.0,78.98,93.0,0.0,0.0,15.99,2.0,200.0,0.1,276.0,272.66666666666663,1391.1833333333332,8.0,1.55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8.33663008763717,8.0067008454404,-23.025850929940457,-23.025850929940457,6.9836509379854865,7.053585727193763,0.08070472222222222,0.9796808,1
931653,2024-09-25 02:43:46.768000+00:00,2024-09-25 02:48:38.270000+00:00,16.546,0.943,-1184.0,6,1251,699.96,0.0,0,8,6,0,0.0,0.25,0.0,23.99,160.0,22.0,0.0,23.99,1.0,200.0,2.5,2015.0,1251.0,20699.0,9.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.937840668907794,9.87893867961472,-23.025850929940457,-23.025850929940457,6.931393677547634,7.014814351275635,0.08097277777777778,0.969827,1
930029,2024-09-24 21:34:36.764000+00:00,2024-09-24 21:38:29.803000+00:00,1.032,1.008,61.0,39,7038,134.99,500.0,3,23,31,3,200.34,1.0,10.69999999999999,215.97000000000003,119.0,0.0,0.0,49.99,5.0,75.0,0.2,435.0,1407.6,1453.32,25.0,2396.9900000000002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.89109883061665,8.899321434159978,15.4170674969475,7.047517221357383,6.878089571026484,6.944087208229623,0.06473305555555556,,0
936416,2024-09-25 22:37:27.319000+00:00,2024-09-25 22:42:34.900000+00:00,0.946,1.037,101.0,9,2873,94.98,0.0,0,6,8,2,93.86,0.25,5.7,134.96,78.0,0.0,0.0,9.99,4.0,2.0,0.2,202.2,718.25,679.2499999999999,16.0,929.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.9072836094263845,7.943782692458661,13.306017379432062,-23.025850929940457,5.272691818909577,5.4889377261571,0.08543916666666668,0.90469766,1
929906,2024-09-24 21:08:10.774000+00:00,2024-09-24 21:11:21.278000+00:00,1.127,1.096,565.0,17,5227,237.96999999999997,800.26,4,12,14,2,113.85,0.15,0.0,197.96,151.0,16.0,0.0,23.99,3.0,30.0,0.05,340.0,1306.75,1472.175,31.0,508.49999999999994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8.680841482944588,8.772455372611923,13.345506928718539,7.354394319673155,6.742739116344654,6.838405200847451,0.05291777777777777,,0
935324,2024-09-25 18:34:44.961000+00:00,2024-09-25 18:40:42.002000+00:00,4.183,0.988,-549.0,31,11346,154.96,0.0,0,14,23,8,772.86,1.0,0.0,23.99,100.0,5.0,0.0,23.99,4.0,30.0,0.1,3000.0,2836.5,11863.6625,39.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.767537172564595,10.755900878021524,15.304256583132334,-23.025850929940457,6.106711035112592,6.220590170099938,0.09917805555555556,0.93258524,1
951111,2024-09-28 00:12:49.158000+00:00,2024-09-28 00:15:40.982000+00:00,1.711,0.841,-1049.0,14,3851,119.97,0.0,0,22,14,0,71.62,0.5,27.19999999999998,15.99,314.0,45.0,150.0,49.99,2.0,43.2,0.1,240.2,1925.5,3295.0999999999995,11.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.793308627496568,8.619930268867368,-23.025850929940457,-23.025850929940457,6.6009311610021255,6.6720329454611935,0.04772888888888889,,0
935615,2024-09-25 19:43:40.595000+00:00,2024-09-25 19:44:51.264000+00:00,1.685,0.916,-560.0,12,3943,199.98,0.0,0,6,9,1,0.81,1.0,0.0,59.980000000000004,102.0,0.0,0.0,23.99,5.0,5.0,0.5,559.5,1314.3333333333333,2214.2999999999997,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.801318947665257,8.713253274320722,12.42118402514712,-23.025850929940457,6.131096046193393,6.253828811575666,0.019630277777777778,,0
800833,2024-09-03 18:15:28.956000+00:00,2024-09-26 03:04:59.849000+00:00,14.444,0.966,-1278.0,17,2601,766.9100000000001,0.0,0,17,9,2,0.18,0.5,0.0,0.0,98.0,0.0,0.0,99.99,3.0,100.0,0.1,4665.0,867.0,12522.999999999998,5.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.533934521232144,10.499352610289522,15.086674611830533,-23.025850929940457,7.076510224054204,7.122866658599163,536.8252480555556,,0
598153,2024-07-21 05:48:48.505000+00:00,2024-09-26 04:06:51.967000+00:00,1.088,0.643,-993.0,20,2558,364.95,0.0,0,20,5,4,4.0,0.5,0.0,14.99,87.0,0.0,0.0,14.99,4.0,100.0,0.2,83.85,1279.0,1391.75,10.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7.931644021454346,7.489970898834857,15.323723834630508,-23.025850929940457,6.807713924802021,6.884486652042885,1606.3009616666668,0.9218675,1
934834,2024-09-25 16:25:38.641000+00:00,2024-09-25 18:20:13.327000+00:00,0.519,0.828,-633.0,26,7119,149.98,0.0,0,8,23,2,20.57,0.25,0.0,15.99,68.0,5.0,0.0,15.99,4.0,50.0,0.1,86.36,1794.25,925.8625,33.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8.21392359562277,8.025843344150935,16.513200610916346,-23.025850929940457,6.338452725457347,6.423246963533682,1.909635,0.9316299,1
937372,2024-09-26 01:28:34.335000+00:00,2024-09-26 01:47:53.035000+00:00,1.553,0.912,-1234.0,51,9035,149.97,0.0,0,58,34,22,0.07,0.25,0.0,0.0,100.0,0.0,15.0,99.99,4.0,24.75,0.1,1247.5,2258.75,3508.487500000001,36.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9.549238235812242,9.457200449907717,17.96550691167768,-23.025850929940457,7.039151894590889,7.072421900537456,0.3218611111111111,,0
928962,2024-09-24 17:14:26.467000+00:00,2024-09-24 17:16:27.308000+00:00,0.543,2.074,1467.0,38,2514,149.98,1342.49,2,12,9,6,0.14,0.15,9.399999999999995,126.95,89.0,11.0,0.0,23.99,5.0,300.0,0.05,1427.4,487.3333333333333,607.4749999999999,6.0,2144.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7.218909707619133,7.948738454813646,14.32032796851103,7.323665644951906,5.848978898811515,5.991464547108232,0.03356694444444444,,0
942733,2024-09-26 22:15:19.255000+00:00,2024-09-27 00:25:38.052000+00:00,1.922,0.998,-52.0,36,16397,125.97999999999999,0.0,0,18,33,5,973.82,0.5,0.0,115.96000000000001,97.0,4.0,10.0,4.99,3.0,20.0,0.1,720.0,5465.666666666667,10505.216666666667,73.0,7911.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.358250632365582,10.356599314111648,16.213451284275074,-23.025850929940457,6.01815516236127,6.124683390894424,2.1718880555555553,,0
929242,2024-09-24 18:30:45.489000+00:00,2024-09-24 18:47:30.535000+00:00,0.723,0.952,-263.0,38,7513,159.95,300.0,2,38,30,1,1.1,0.25,0.0,133.95000000000002,95.0,8.0,0.0,1.99,5.0,20.0,0.1,378.0,1775.3333333333335,1417.7999999999997,4.0,3638.649999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.599694412927999,8.549853973655805,12.618182296357007,6.214608098422392,6.508202657625724,6.602587892189472,0.2791794444444445,0.9715443,1
936950,2024-09-26 00:17:46.740000+00:00,2024-09-26 00:28:33.670000+00:00,4.256,0.988,-528.0,34,10362,199.99,0.0,0,5,32,0,2002.18,1.0,0.0,62.99,94.0,19.0,0.0,19.99,3.0,320.0,0.05,1079.0,3454.0,14699.61666666667,88.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.69419238544088,10.682147070420289,-23.025850929940457,-23.025850929940457,6.0706222478940415,6.129050210060763,0.17970277777777777,0.9188282,1
638577,2024-07-31 20:53:25.198000+00:00,2024-09-26 23:16:20.268000+00:00,2.991,1.081,457.0,27,1881,199.98,1006.05,1,9,9,0,1849.55,0.0,0.0,0.0,69.0,0.0,0.0,49.99,3.0,10.0,0.1,1197.0,630.3333333333334,1875.8,12.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8.63515398904982,8.713253274320722,-23.025850929940457,6.913787051213955,6.173598586321822,6.218600119691929,1370.381963888889,0.9469923,1
930709,2024-09-24 23:53:23.449000+00:00,2024-09-24 23:59:38.050000+00:00,0.7,0.97,-46.0,20,2175,114.96999999999998,275.0,2,21,16,4,7.0,0.25,0.0,47.97,53.0,2.0,0.0,4.99,3.0,100.0,0.05,307.6,568.0,385.32250000000005,26.0,351.90000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.327780538421697,7.297091005160485,15.42188377902553,5.7838251823300455,5.761390787276829,5.869296913134057,0.10405583333333333,0.9159103,1
938693,2024-09-26 04:51:55.916000+00:00,2024-09-26 04:59:50.552000+00:00,5.516,0.726,-2266.0,6,1497,770.9300000000001,0.0,0,17,5,1,0.0,0.15,0.0,306.98,163.0,0.0,0.0,99.99,2.0,8.0,1.0,955.6,748.5,4128.775,9.0,229.50000000000003,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9.018937706446048,8.698013622083941,-23.025850929940457,-23.025850929940457,7.6529397271129875,7.711101251840203,0.13184333333333334,,0
928387,2024-09-24 14:42:11.405000+00:00,2024-09-24 14:54:12.416000+00:00,2.747,0.961,-552.0,33,5112,95.96000000000001,0.0,0,18,25,13,443.83,0.15,0.0,133.95,183.0,16.0,20.0,15.99,4.0,500.0,0.05,675.0,852.0,2340.6333333333337,8.0,578.1500000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.54995053728833,9.509852196181548,19.877099729218827,-23.025850929940457,5.910308720147244,6.030685260261504,0.20028083333333332,,0
936158,2024-09-25 21:50:18.402000+00:00,2024-09-25 22:17:26.425000+00:00,1.804,0.759,-723.0,21,1665,273.96,0.0,0,9,7,20,1.71,0.15,0.0,188.96999999999997,85.0,0.0,0.0,99.99,4.0,10.0,1.0,320.0,416.25,751.0,6.0,754.4399999999999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.007700012884058,7.732369222284432,18.359795063062975,-23.025850929940457,6.459763599387671,6.566672429803382,0.45222861111111107,,0
934011,2024-09-25 12:07:29.134000+00:00,2024-09-25 12:27:08.898000+00:00,1.722,0.892,-1040.0,17,5589,306.96999999999997,0.0,0,11,14,8,51.29,0.5,18.400000000000006,401.96000000000004,189.0,32.0,0.0,49.99,5.0,200.0,0.2,1500.0,1397.25,2406.5625,8.0,2527.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9.172223049863065,9.057888248784517,17.985358309048635,-23.025850929940457,6.74745741051306,6.840546529288794,0.3277122222222222,,0
929613,2024-09-24 20:00:33.564000+00:00,2024-09-24 22:34:17.038000+00:00,2.44,0.879,-883.0,32,2988,189.95000000000002,0.0,0,20,11,1,2.28,0.25,0.0,23.99,104.0,0.0,0.0,4.99,3.0,5.0,0.2,417.0,996.6666666666667,2430.5333333333333,22.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.894258825002717,8.76499033016912,2.079441541692336,-23.025850929940457,6.657754273498173,6.740519359606342,2.562076111111111,,0
